nIdPessoa;data_referencia
142769;2018-05-01
421448;2024-02-01
189375;2018-09-21
94668;2024-02-01
36979;2024-02-01
5608;2024-02-01
400364;2023-08-10
301873;2021-05-04
261368;2021-04-20
298070;2022-03-01
116818;2017-05-01
103847;2016-06-10
93533;2019-07-19
35744;2024-02-01
342673;2024-02-01
75274;2022-11-11
285604;2021-06-03
219592;2024-02-01
406783;2023-09-21
228883;2022-12-06
136129;2016-10-05
312563;2022-02-08
156895;2017-10-12
33468;2021-03-01
319261;2024-02-01
135129;2024-02-01
58134;2016-04-05
128325;2017-01-03
374571;2024-02-01
96990;2024-02-01
407820;2023-08-23
303619;2021-05-11
200853;2024-02-01
242310;2021-05-12
119430;2016-10-01
39065;2017-10-01
50652;2019-08-14
2378;2024-02-01
383226;2024-02-01
88039;2016-01-14
255234;2024-02-01
97140;2023-09-01
9027;2024-02-01
253457;2020-05-21
301263;2021-04-13
319726;2024-02-01
183260;2018-05-03
395450;2023-10-04
216108;2021-10-28
29934;2020-08-01
363801;2023-10-06
24940;2016-06-07
62679;2015-10-13
64848;2024-02-01
18291;2016-11-22
381768;2024-02-01
306793;2023-05-05
152166;2019-02-15
312167;2023-02-16
17296;2021-07-01
202151;2021-09-01
237494;2020-01-02
247070;2020-04-14
3987;2016-06-03
169833;2017-11-21
114971;2016-09-01
241343;2021-08-01
78477;2020-09-02
381348;2023-05-16
98990;2016-03-01
265391;2023-02-17
324254;2023-04-21
31330;2016-03-10
44056;2018-04-03
193699;2023-06-01
321132;2023-05-06
29352;2016-06-01
305776;2024-02-01
263406;2020-09-20
55048;2015-12-04
53428;2018-02-06
62989;2022-01-01
401144;2024-02-01
263429;2021-12-01
88253;2023-01-03
100075;2017-03-01
197556;2020-04-17
65371;2023-05-01
64646;2024-02-01
208002;2020-09-01
410615;2024-02-01
397006;2023-12-01
56147;2018-03-07
320159;2022-01-22
328721;2022-10-11
403590;2024-02-01
258423;2021-02-02
122744;2020-04-01
409665;2024-02-01
392517;2023-05-25
52667;2015-12-08
124181;2021-08-01
373953;2023-02-14
17620;2017-12-01
143852;2021-01-16
255581;2020-07-03
297184;2024-02-01
394952;2024-02-01
390804;2023-05-03
219370;2024-02-01
298934;2023-12-01
126125;2016-12-01
154159;2017-08-18
299134;2024-02-01
57675;2024-02-01
330466;2021-12-01
232025;2020-07-08
180473;2018-12-15
80358;2024-02-01
397013;2024-02-01
25971;2017-02-01
401609;2024-02-01
325525;2022-12-01
331996;2024-02-01
357949;2022-11-12
180486;2018-04-10
302275;2024-02-01
303641;2022-10-25
111752;2024-02-01
364436;2022-11-03
343696;2022-06-08
272183;2020-12-01
271362;2020-09-08
304018;2022-12-01
201849;2019-01-03
201090;2024-02-01
193040;2019-03-05
224899;2019-08-20
314176;2024-02-01
324402;2022-05-01
88733;2018-01-01
82278;2017-03-09
385977;2023-06-01
229218;2019-09-07
26390;2017-05-01
129324;2021-01-01
9112;2020-05-01
411976;2023-09-08
189087;2018-12-01
150103;2018-03-09
160163;2020-01-01
194437;2022-07-01
302679;2021-11-05
146852;2018-05-01
211648;2019-02-14
164320;2017-11-03
25520;2016-08-01
174706;2022-09-01
359316;2023-10-18
7804;2018-02-06
140174;2018-10-05
126637;2021-10-05
228097;2020-03-11
236917;2024-02-01
332053;2024-02-01
283944;2024-02-01
289435;2024-02-01
111505;2016-03-18
136164;2016-11-03
334757;2023-02-21
406858;2024-02-01
278996;2021-03-01
420613;2023-11-03
86620;2016-12-01
398712;2024-02-01
170171;2022-08-01
261572;2022-08-13
120524;2016-04-20
93222;2016-06-01
68516;2024-02-01
393503;2024-02-01
34678;2016-09-01
172212;2019-11-19
313976;2022-03-04
114699;2020-06-01
410930;2023-12-01
329189;2023-04-13
419735;2024-02-01
56432;2018-01-02
81890;2020-05-19
111582;2016-05-13
5991;2024-02-01
359763;2024-02-01
244594;2020-10-09
287648;2024-02-01
104841;2023-06-03
78521;2024-02-01
417216;2024-02-01
283859;2024-02-01
390125;2023-07-07
379651;2023-03-03
154984;2018-07-17
117558;2016-12-14
259762;2020-09-02
184305;2018-07-11
381241;2023-06-06
117720;2021-08-01
50989;2017-07-01
168279;2024-02-01
324873;2024-02-01
335677;2022-03-03
345639;2022-09-13
48843;2016-12-01
394444;2024-02-01
58216;2017-06-01
171033;2018-11-08
77921;2018-04-12
283629;2021-03-01
252803;2021-04-03
247254;2021-02-02
405805;2023-07-25
394458;2023-09-20
279119;2024-02-01
312811;2022-04-01
66259;2017-01-01
326559;2024-02-01
1455;2024-02-01
112317;2016-02-19
228986;2024-02-01
78164;2016-01-12
31;2018-03-01
130148;2023-03-07
384959;2023-07-04
322993;2022-06-16
155449;2020-04-09
377142;2024-02-01
204125;2021-12-16
92046;2019-09-05
268988;2021-04-01
206407;2019-04-23
48499;2016-12-01
215538;2024-02-01
77571;2024-02-01
90917;2024-02-01
81327;2018-02-01
133347;2018-11-01
135486;2020-09-18
422047;2024-02-01
238557;2021-08-25
120388;2024-02-01
33146;2019-06-01
275752;2021-09-09
378849;2023-05-23
94079;2015-10-08
203158;2019-12-01
136917;2017-09-01
1955;2024-02-01
46960;2024-02-01
327503;2023-04-04
2811;2017-02-15
77603;2016-05-10
54498;2019-06-01
39465;2020-06-01
110920;2019-06-01
194819;2018-10-23
130879;2017-04-11
30154;2016-09-09
11537;2023-02-01
188216;2018-10-10
298191;2021-07-07
259614;2020-06-18
272955;2024-02-01
208204;2021-01-01
1047;2024-02-01
262729;2023-01-03
33746;2024-02-01
30583;2016-04-01
49578;2024-02-01
301413;2024-02-01
416770;2024-02-01
208509;2019-03-15
208109;2023-08-01
252334;2020-09-02
40091;2016-04-09
33165;2016-05-01
57929;2024-02-01
331679;2024-02-01
231158;2021-02-16
122751;2024-02-01
195027;2019-01-10
98007;2017-04-01
323640;2022-05-11
388744;2024-02-01
379902;2023-03-18
274011;2022-05-03
131952;2024-02-01
131690;2017-12-01
358212;2024-02-01
154045;2017-09-02
378954;2024-02-01
160029;2017-10-16
219271;2022-01-05
132781;2016-09-08
76701;2016-12-01
284424;2024-02-01
282709;2022-03-01
146933;2019-02-01
366133;2024-02-01
21439;2022-08-03
288218;2024-02-01
394036;2023-05-03
93120;2019-08-14
103787;2016-12-01
147106;2017-08-16
164462;2018-01-16
72651;2017-05-09
16627;2021-09-01
145426;2018-05-03
226447;2024-02-01
181752;2024-02-01
4290;2024-02-01
353008;2024-02-01
139679;2017-07-20
380031;2024-02-01
83492;2024-02-01
39876;2024-02-01
210653;2021-10-05
384191;2023-04-18
77165;2022-04-19
382984;2023-05-14
54764;2024-02-01
56081;2020-08-20
127677;2016-12-29
241661;2020-01-21
373349;2023-07-22
199743;2020-11-03
373788;2024-02-01
185858;2019-05-22
358196;2024-02-01
158651;2017-07-21
22436;2018-05-03
192407;2019-02-01
274198;2024-02-01
49479;2017-04-04
289296;2023-02-03
314466;2021-11-23
373495;2024-02-01
115979;2022-10-01
285704;2022-03-16
319329;2022-06-01
194093;2024-02-01
73205;2019-05-01
86761;2016-07-01
113653;2018-03-10
13565;2017-06-06
323589;2022-01-16
51331;2019-02-01
312223;2024-02-01
60787;2024-02-01
237812;2021-09-07
346968;2022-12-01
102088;2018-02-01
296978;2021-06-23
78413;2024-02-01
96158;2016-02-03
86305;2016-01-02
146193;2018-06-01
43694;2019-08-01
300951;2024-02-01
12084;2024-02-01
343034;2022-04-19
353242;2022-08-19
214795;2024-02-01
264423;2024-02-01
32702;2024-02-01
232368;2020-04-17
220731;2022-01-01
385489;2023-06-15
413851;2024-02-01
310656;2024-02-01
408461;2024-02-01
15265;2016-02-16
415603;2024-02-01
57400;2018-01-01
339059;2022-03-24
414316;2023-10-05
256076;2024-02-01
151932;2017-07-13
84339;2024-02-01
227892;2024-02-01
260448;2020-12-01
20666;2017-01-01
345223;2022-05-03
179385;2020-01-07
60641;2015-11-10
75569;2024-02-01
339150;2023-12-01
111834;2016-06-03
9812;2017-02-01
34644;2017-06-01
110450;2024-02-01
22953;2018-03-01
48893;2020-05-01
401673;2024-02-01
373702;2023-04-22
167054;2024-02-01
210984;2024-02-01
339595;2024-02-01
293002;2021-03-03
372560;2023-07-04
63431;2020-01-01
200400;2020-12-15
404513;2023-07-12
133895;2016-10-31
399219;2024-02-01
32804;2017-08-01
363567;2024-02-01
90092;2015-11-11
200712;2019-12-03
316328;2023-03-03
169827;2018-01-31
316649;2022-05-03
199710;2020-12-17
91574;2016-09-01
324945;2024-02-01
147249;2021-02-01
288132;2021-09-01
184260;2018-06-20
273968;2024-02-01
246528;2024-02-01
43712;2023-01-13
141705;2017-03-23
204712;2024-02-01
299180;2022-07-01
151924;2017-07-04
356117;2022-10-18
183328;2021-02-02
71663;2024-02-01
152984;2017-12-01
165257;2024-02-01
365174;2022-12-08
170081;2022-02-01
135231;2019-03-13
109650;2018-04-01
221715;2021-03-26
289505;2023-05-01
314301;2021-07-20
282;2016-12-01
189015;2021-07-17
351103;2022-12-01
295313;2022-01-01
375474;2024-02-01
208697;2024-02-01
243036;2020-05-21
277264;2024-02-01
176623;2021-06-01
79349;2016-12-07
6814;2024-02-01
40049;2018-07-01
84925;2021-08-01
376039;2024-02-01
39063;2024-02-01
226603;2024-02-01
307962;2022-05-01
30000;2016-01-01
332363;2022-04-01
102917;2017-06-07
405738;2023-08-16
190753;2018-10-05
15124;2016-11-10
198801;2018-11-13
159671;2018-02-01
148073;2022-09-06
382569;2023-04-18
237177;2021-04-20
2368;2019-07-01
181251;2019-02-05
320303;2024-02-01
35662;2020-08-01
396222;2023-08-03
413585;2023-10-04
131335;2016-11-05
228755;2019-12-17
363946;2022-10-04
341180;2023-01-17
174854;2022-03-03
278355;2023-06-03
191653;2019-03-12
212429;2020-05-01
325279;2024-02-01
53378;2015-10-06
271464;2021-02-02
284976;2022-04-01
156013;2017-05-10
407359;2024-02-01
120451;2019-12-05
98539;2019-04-09
281229;2024-02-01
315296;2023-08-11
38402;2024-02-01
20893;2017-04-07
202557;2021-05-04
190785;2024-02-01
138585;2017-08-01
145754;2017-02-10
145436;2018-02-01
190624;2021-12-14
145459;2021-04-07
367598;2024-02-01
357591;2023-06-03
390691;2024-02-01
248643;2020-06-16
253808;2020-12-09
187705;2018-09-18
370983;2023-08-01
43022;2016-06-10
391055;2024-02-01
255582;2020-11-05
388453;2024-02-01
279940;2024-02-01
116857;2020-02-01
397145;2024-02-01
175984;2018-10-04
414471;2024-02-01
368767;2023-01-12
310735;2021-08-03
278819;2022-04-01
228605;2023-01-12
248589;2022-01-01
227238;2019-10-08
352909;2022-06-18
417530;2024-02-01
118439;2017-11-03
41837;2023-06-21
255590;2021-05-01
400923;2024-02-01
164771;2024-02-01
312701;2024-02-01
182868;2020-10-10
108072;2019-02-07
296094;2021-12-01
376201;2023-07-05
94255;2024-02-01
270072;2021-04-01
299926;2021-09-17
310212;2021-08-03
382282;2023-03-22
214355;2019-05-07
360442;2022-11-03
60904;2017-12-01
64877;2024-02-01
192634;2018-12-08
32852;2016-01-08
383326;2024-02-01
240571;2024-02-01
45977;2016-11-01
54655;2020-04-07
176186;2018-03-07
305660;2021-08-24
326812;2024-02-01
336327;2023-07-04
307065;2021-08-25
179371;2020-10-13
16933;2016-05-05
140924;2023-04-01
92743;2024-02-01
367078;2023-05-26
257208;2024-02-01
399464;2024-02-01
37297;2024-02-01
154242;2018-04-05
298856;2024-02-01
219006;2019-08-04
105004;2024-02-01
175550;2018-10-20
280085;2024-02-01
230643;2021-07-07
31675;2024-02-01
410734;2024-02-01
240988;2020-05-05
274019;2021-01-13
394837;2024-02-01
46777;2017-10-10
192997;2023-10-04
391192;2023-07-01
268605;2023-08-01
4572;2024-02-01
240947;2020-09-02
396806;2024-02-01
79316;2022-02-16
168726;2018-01-02
42848;2016-08-10
51476;2024-02-01
18723;2024-02-01
418858;2024-02-01
39294;2016-10-01
220758;2019-08-15
337528;2022-08-01
218384;2019-08-03
155863;2017-12-13
203073;2019-02-01
196061;2018-10-19
10434;2024-02-01
201430;2022-11-01
417710;2023-10-20
412064;2024-02-01
368882;2023-01-03
146552;2024-02-01
5891;2023-06-01
15544;2024-02-01
176389;2021-09-01
340420;2022-06-05
245195;2024-02-01
204977;2019-07-03
207264;2019-01-17
321045;2022-10-11
128371;2018-03-01
249565;2020-07-01
206269;2019-08-01
200385;2018-11-07
387458;2024-02-01
150484;2020-11-11
127776;2016-11-01
296697;2023-01-04
180101;2019-04-01
164229;2018-01-01
401784;2023-10-07
64286;2015-11-21
363174;2024-02-01
144147;2018-01-03
397439;2024-02-01
45736;2024-02-01
64425;2018-03-03
223303;2020-09-01
72157;2016-07-05
375646;2023-01-17
94143;2017-09-05
235164;2022-04-01
334994;2022-01-12
259847;2020-07-03
195387;2019-01-01
328210;2021-12-01
394666;2023-08-03
192187;2018-09-06
182020;2019-07-10
183390;2019-02-07
133654;2016-10-26
110528;2018-02-06
204722;2019-07-03
186771;2018-07-19
230832;2024-02-01
74937;2016-01-02
323610;2023-02-15
389253;2024-02-01
257450;2024-02-01
92317;2016-04-01
91651;2016-04-14
90015;2016-10-01
13997;2018-01-03
136428;2023-01-01
14657;2024-02-01
349926;2023-03-24
407385;2024-02-01
385181;2024-02-01
195799;2019-11-01
14046;2024-02-01
8977;2022-08-01
166292;2022-09-01
56474;2023-05-01
65331;2023-08-08
14719;2017-03-07
416029;2024-02-01
36384;2024-02-01
129952;2016-07-13
251802;2021-06-01
313605;2021-08-11
19622;2016-11-04
353211;2023-05-03
273339;2021-03-19
414510;2024-02-01
50040;2019-01-01
36831;2018-05-01
27453;2016-04-01
359939;2023-02-01
355040;2022-09-14
89802;2020-05-01
193091;2019-03-09
373540;2023-04-04
30096;2024-02-01
203011;2019-02-07
360730;2024-02-01
205533;2020-09-01
198152;2024-02-01
323866;2024-02-01
95423;2016-06-01
305088;2021-08-03
255455;2021-02-17
105813;2015-12-02
391334;2024-02-01
329208;2024-02-01
85245;2022-06-01
385191;2024-02-01
315014;2024-02-01
365147;2024-02-01
388757;2023-04-14
265776;2021-08-20
134153;2017-01-13
323848;2022-04-06
245100;2020-10-01
281828;2020-12-01
351872;2023-07-01
129279;2020-09-04
245180;2022-08-01
305659;2022-08-23
205043;2021-01-15
3567;2024-02-01
229475;2022-04-01
227219;2021-02-02
30497;2024-02-01
413795;2024-02-01
241523;2022-01-13
246824;2021-06-03
319633;2022-01-20
188276;2019-01-16
392773;2024-02-01
144149;2017-03-14
372607;2024-02-01
151046;2024-02-01
54151;2017-03-14
90835;2017-11-01
83098;2018-02-13
4452;2019-01-02
224282;2019-12-14
299528;2021-08-10
365785;2024-02-01
403237;2024-02-01
296649;2022-07-15
293216;2022-09-13
298719;2023-06-01
252424;2020-04-04
5013;2024-02-01
336224;2024-02-01
54808;2016-07-01
160721;2021-03-01
166030;2019-09-05
408575;2023-10-18
271094;2020-08-11
61674;2017-08-10
209834;2020-02-01
354077;2023-04-04
164957;2018-02-01
257793;2022-11-03
151432;2017-07-06
54961;2024-02-01
75878;2016-10-11
411713;2024-02-01
347895;2023-01-01
116045;2017-09-01
325470;2023-05-03
193264;2023-02-02
377117;2024-02-01
413990;2023-09-19
400647;2024-02-01
112774;2016-07-16
345573;2024-02-01
343405;2024-02-01
188229;2022-05-01
131889;2016-08-18
340879;2023-02-02
1318;2017-11-14
289675;2024-02-01
66114;2019-10-01
324060;2024-02-01
143895;2021-12-01
209036;2019-02-05
22894;2024-02-01
82077;2024-02-01
315544;2021-10-19
1544;2020-04-01
416699;2024-02-01
39562;2024-02-01
271871;2021-08-04
238611;2024-02-01
281844;2021-03-01
131244;2024-02-01
406766;2024-02-01
66737;2016-03-10
245629;2020-02-19
225480;2019-11-12
40628;2021-07-01
63320;2019-05-01
28125;2021-08-01
315902;2021-09-22
121115;2021-10-01
344955;2022-05-03
281351;2021-01-06
134520;2016-10-19
410961;2023-10-06
265910;2020-07-22
407580;2024-02-01
320355;2024-02-01
23399;2024-02-01
305378;2024-02-01
64840;2024-02-01
190089;2019-01-12
39672;2016-04-09
70405;2024-02-01
394474;2024-02-01
216484;2019-09-19
392356;2024-02-01
406796;2024-02-01
326479;2024-02-01
75187;2015-10-13
389278;2024-02-01
172936;2018-04-03
1571;2017-06-01
25573;2024-02-01
123525;2024-02-01
202560;2024-02-01
135137;2021-08-18
158025;2018-08-01
39968;2022-09-01
38832;2018-12-01
29155;2017-06-01
886;2024-02-01
262732;2021-03-23
194600;2024-02-01
137931;2021-05-21
360126;2024-02-01
114320;2016-09-02
356153;2022-10-09
316757;2022-10-01
54991;2024-02-01
120138;2020-03-04
55345;2024-02-01
203549;2019-06-11
129002;2024-02-01
53343;2016-07-01
144601;2021-06-01
15600;2016-01-01
202241;2019-04-02
277237;2022-04-01
220920;2021-04-01
60303;2016-06-07
249807;2024-02-01
356514;2024-02-01
179660;2021-01-06
243751;2023-09-20
89625;2018-07-03
142579;2017-11-22
109894;2018-03-08
345342;2024-02-01
168154;2024-02-01
220970;2021-01-01
70334;2023-10-01
91389;2019-10-01
52683;2016-07-01
123050;2021-05-18
12470;2024-02-01
306489;2021-08-24
239065;2024-02-01
322163;2022-02-12
95533;2016-04-02
264083;2020-10-15
354763;2023-10-10
164634;2021-04-06
330073;2023-05-06
162203;2024-02-01
62275;2024-02-01
378740;2023-04-15
257381;2024-02-01
265243;2021-11-03
246909;2024-02-01
310242;2022-07-15
265686;2023-07-19
376702;2023-03-21
411018;2024-02-01
307316;2021-06-15
52407;2018-05-08
375583;2023-10-04
375505;2024-02-01
268648;2021-09-21
322518;2021-12-02
75636;2024-02-01
238549;2024-02-01
82301;2024-02-01
37015;2020-09-01
263475;2022-08-01
46745;2024-02-01
103486;2016-02-09
372269;2023-12-01
87388;2016-01-01
28569;2016-05-01
6393;2024-02-01
271530;2021-03-03
203690;2020-04-11
318956;2021-09-10
206560;2020-12-08
317930;2021-11-17
55024;2021-06-01
203247;2022-03-01
149632;2017-07-04
169137;2018-01-10
393340;2024-02-01
245282;2024-02-01
358013;2024-02-01
10735;2016-06-01
415617;2024-02-01
402053;2023-07-12
377215;2023-11-03
207286;2021-09-01
29069;2020-01-01
361034;2023-04-18
214598;2019-09-01
246779;2020-09-01
255792;2020-09-09
239161;2021-03-11
333604;2022-05-11
337805;2024-02-01
315629;2022-01-18
395676;2024-02-01
154525;2024-02-01
325722;2022-01-22
22943;2024-02-01
38126;2016-02-13
193750;2020-11-01
303607;2022-01-19
389956;2024-02-01
334436;2022-05-03
288093;2021-08-11
23466;2017-06-01
111110;2019-07-18
337493;2023-03-21
9039;2017-06-08
371615;2023-08-01
41866;2019-10-16
30238;2024-02-01
163757;2018-01-06
124403;2016-12-01
111732;2016-05-01
341997;2024-02-01
151558;2018-07-01
392992;2024-02-01
377584;2024-02-01
325778;2022-11-01
137968;2017-01-07
163045;2024-02-01
394715;2023-07-07
242058;2020-02-05
356060;2023-05-09
93381;2024-02-01
225422;2019-11-01
355520;2022-09-20
116381;2017-04-01
327417;2024-02-01
250037;2020-05-05
147742;2022-11-01
160623;2017-12-07
337181;2022-03-11
401425;2024-02-01
183635;2024-02-01
94488;2016-02-13
217538;2019-04-13
73704;2018-12-01
53117;2024-02-01
363632;2024-02-01
219994;2024-02-01
422615;2024-02-01
155326;2018-08-01
392428;2023-06-14
114918;2016-06-01
128000;2019-05-01
24071;2024-02-01
220011;2019-08-03
49572;2016-08-01
241122;2020-11-13
46611;2024-02-01
358590;2022-11-17
241632;2020-12-01
325749;2022-09-07
261101;2022-04-01
93755;2017-03-03
220099;2021-01-01
210793;2024-02-01
274789;2022-05-03
409921;2024-02-01
175538;2018-08-14
106841;2016-08-09
317860;2021-09-02
133299;2022-10-01
352405;2023-12-01
219016;2021-03-01
283695;2021-09-23
342838;2022-12-01
3746;2017-05-11
79401;2017-07-15
143298;2024-02-01
327478;2022-03-08
171929;2017-12-07
350723;2023-07-01
19209;2016-05-19
118959;2024-02-01
357967;2024-02-01
24177;2017-10-01
364603;2023-10-04
338479;2024-02-01
274364;2022-02-09
37395;2020-01-02
183523;2021-01-01
57503;2017-09-02
68445;2023-09-01
63603;2015-10-21
363222;2024-02-01
108646;2024-02-01
420184;2023-10-24
408540;2024-02-01
252396;2022-01-14
94268;2017-01-12
82619;2022-03-10
42355;2016-12-01
243000;2021-04-23
279278;2020-11-18
100674;2024-02-01
161289;2023-04-02
394315;2024-02-01
254863;2021-02-03
334035;2023-01-03
361606;2024-02-01
330960;2024-02-01
123927;2018-12-01
188707;2020-09-01
86779;2020-08-05
308670;2024-02-01
168579;2020-05-05
134770;2023-03-08
77962;2017-03-03
245856;2021-08-01
62096;2019-10-01
358380;2023-08-01
348527;2023-02-03
396539;2024-02-01
325147;2022-07-05
387800;2024-02-01
150841;2019-08-03
89520;2019-07-17
297517;2021-04-13
194464;2021-09-01
6017;2024-02-01
291454;2024-02-01
184418;2021-07-01
398248;2023-07-07
313302;2021-10-05
114188;2016-12-07
68924;2015-10-22
371968;2023-05-03
102802;2024-02-01
335671;2022-04-13
134148;2017-12-01
92007;2015-12-02
21301;2024-02-01
362916;2024-02-01
317590;2024-02-01
100618;2019-06-14
232443;2022-03-11
207590;2022-07-05
356492;2024-02-01
314857;2023-01-01
77909;2020-01-14
330224;2023-09-02
150363;2023-07-01
333535;2023-12-01
787;2024-02-01
220943;2019-11-12
260706;2020-09-01
267988;2022-02-01
115196;2020-02-05
137268;2017-02-18
409200;2024-02-01
195980;2019-07-03
20098;2020-04-01
371608;2023-08-01
77300;2024-02-01
134804;2018-01-01
23066;2016-09-01
53751;2022-08-01
255042;2020-06-11
291171;2024-02-01
383469;2023-08-03
365139;2022-11-03
112483;2018-02-01
272519;2021-01-01
32266;2021-01-01
288696;2021-05-04
183058;2018-11-03
331624;2024-02-01
133150;2022-11-08
288389;2021-03-03
54620;2024-02-01
196654;2021-04-24
241985;2020-08-12
166471;2017-10-14
163455;2017-11-21
284070;2023-10-17
31946;2016-03-01
154513;2021-02-01
383102;2024-02-01
380222;2024-02-01
339769;2022-12-06
63134;2020-11-10
362440;2024-02-01
51554;2024-02-01
205176;2020-04-01
33522;2018-03-01
62492;2017-12-08
197560;2019-08-01
168656;2019-02-01
334537;2024-02-01
351811;2024-02-01
118687;2024-02-01
73093;2017-09-05
244076;2020-06-03
144931;2019-12-03
245281;2024-02-01
322567;2022-03-01
390388;2023-04-04
109293;2016-02-16
342368;2024-02-01
377225;2024-02-01
300429;2022-05-13
622;2016-05-01
25879;2016-11-16
348330;2024-02-01
171479;2023-07-05
237167;2021-10-01
303679;2021-06-26
75452;2016-08-01
68581;2018-08-01
98827;2024-02-01
124517;2019-05-03
72471;2024-02-01
188428;2020-02-05
316494;2021-12-04
